frame,landmark_left_shoulder_x,landmark_left_shoulder_y,landmark_left_shoulder_z,landmark_right_shoulder_x,landmark_right_shoulder_y,landmark_right_shoulder_z,landmark_left_elbow_x,landmark_left_elbow_y,landmark_left_elbow_z,landmark_right_elbow_x,landmark_right_elbow_y,landmark_right_elbow_z,landmark_left_wrist_x,landmark_left_wrist_y,landmark_left_wrist_z,landmark_right_wrist_x,landmark_right_wrist_y,landmark_right_wrist_z,landmark_left_hip_x,landmark_left_hip_y,landmark_left_hip_z,landmark_right_hip_x,landmark_right_hip_y,landmark_right_hip_z
0,0.696574330329895,0.6828068494796753,-0.5214784145355225,0.35474225878715515,0.685143768787384,-0.5319708585739136,0.7635225653648376,0.8307020664215088,-0.6429941654205322,0.2505052387714386,0.835882306098938,-0.6986677050590515,0.8312689065933228,0.9343509674072266,-1.0063233375549316,0.20121341943740845,0.9316309094429016,-1.0298328399658203,0.6230236887931824,0.9269556403160095,0.029814593493938446,0.4114571809768677,0.9265501499176025,-0.030383054167032242
1,0.6964744925498962,0.6829542219638824,-0.46445879340171814,0.35544614493846893,0.6851352155208588,-0.48392482101917267,0.7628320753574371,0.8303516805171967,-0.598429799079895,0.2496659755706787,0.8345813155174255,-0.6628561317920685,0.8309415578842163,0.9337539970874786,-1.011697769165039,0.19924981892108917,0.932089239358902,-1.037732481956482,0.6220802664756775,0.937984824180603,0.029972799122333527,0.4089161306619644,0.9384985864162445,-0.03054315596818924
2,0.6964837511380514,0.6829932729403178,-0.40679867068926495,0.3559581935405731,0.6850518385569254,-0.4335595468680064,0.7615953485171,0.8303201794624329,-0.5555362403392792,0.24983414014180502,0.8339953422546387,-0.634747306505839,0.8314218521118164,0.9331396420796713,-1.0037015080451965,0.19910203913847604,0.9322318037350973,-1.038395643234253,0.6217639247576395,0.9453991254170736,0.030889232953389485,0.40771012504895526,0.9451961119969686,-0.03145425021648407
3,0.6964941322803497,0.683175265789032,-0.3557935878634453,0.35628990083932877,0.6849804818630219,-0.38587434217333794,0.7605475932359695,0.8304154425859451,-0.5112798735499382,0.24901555478572845,0.8339476734399796,-0.592358373105526,0.8316577523946762,0.9328763037919998,-0.9774410128593445,0.19943097978830338,0.9329350590705872,-1.0028429627418518,0.6215557307004929,0.9504559338092804,0.03204962611198425,0.40662237256765366,0.9498476386070251,-0.03260946553200483
4,0.6965006589889526,0.6833053350448608,-0.33103084564208984,0.3564900815486908,0.6849428653717041,-0.35867986381053923,0.7597527384757996,0.830804169178009,-0.4879249334335327,0.2481362372636795,0.8343004941940307,-0.5615064978599549,0.832253921031952,0.9327179908752441,-0.9640434384346008,0.19979266822338104,0.933927583694458,-0.9774584531784057,0.6213615655899047,0.9549230575561524,0.032380114495754245,0.4058773398399353,0.9542630434036254,-0.03293843790888786
5,0.6964924573898316,0.683601689338684,-0.2779967486858368,0.3570147454738617,0.6848589062690735,-0.30406292378902433,0.7582702755928039,0.8311805844306945,-0.44407348036766053,0.24711398780345917,0.8344917297363281,-0.5111055493354797,0.8329510927200318,0.9319972515106201,-0.9482277274131775,0.20039168298244475,0.935150420665741,-0.9493460178375244,0.6208479642868042,0.9642024993896484,0.032822183519601825,0.40390303134918215,0.9633125305175781,-0.033378702402114865
6,0.6965647339820862,0.6840538144111633,-0.23568549156188964,0.357326877117157,0.6847764492034912,-0.2542485445737839,0.7569288015365601,0.8323939442634583,-0.4087254226207733,0.24578757584095,0.8355342030525208,-0.45868672132492067,0.8340422153472901,0.9312566876411438,-0.9260680675506592,0.2017961710691452,0.9364131331443787,-0.9004023194313049,0.6207394361495971,0.9701530933380127,0.03268188759684563,0.40295292139053346,0.9684372901916504,-0.03323472179472446
7,0.6966121912002563,0.6845119714736938,-0.22200995981693267,0.35747194290161133,0.684804904460907,-0.23945837318897248,0.7557740807533264,0.8334195256233216,-0.4070632100105286,0.24452658593654633,0.8368373155593872,-0.4303389608860016,0.835367226600647,0.9304649710655213,-0.9414831042289734,0.20351528227329255,0.9376596093177796,-0.8775235414505005,0.6207176327705384,0.973681902885437,0.031638864800333975,0.4023058772087097,0.9718748569488526,-0.032188381999731064
8,0.6967304944992065,0.6848886728286743,-0.22702213227748871,0.357407546043396,0.6848631739616394,-0.23697566986083984,0.7550221920013428,0.8344312906265259,-0.4109334647655487,0.24381033182144166,0.8380270004272461,-0.4185341477394104,0.8367689609527588,0.9296361088752747,-0.9481744885444641,0.2049252212047577,0.938455605506897,-0.8666636109352112,0.6206314444541932,0.97654629945755,0.030076519399881364,0.4018758893013,0.9742895126342773,-0.03062574230134487
9,0.6969893455505372,0.6853289008140564,-0.2565660446882248,0.35737226009368894,0.6849128127098083,-0.25538384914398193,0.7544333696365356,0.8351063132286072,-0.45041987895965574,0.24351899027824403,0.8388336062431335,-0.44657177329063413,0.8379412412643432,0.9288135886192321,-0.9998380184173584,0.20663071572780609,0.9383759021759033,-0.9140590071678162,0.6206173300743103,0.9775243520736694,0.02819199748337269,0.40154795050621034,0.974746024608612,-0.02873772121965885
10,0.6972828507423401,0.6857517242431641,-0.2534531056880951,0.35773385167121885,0.684859573841095,-0.2574151575565338,0.7539520740509034,0.8358410120010376,-0.4523285567760468,0.24275406897068025,0.8394726634025573,-0.4566372036933899,0.8391040086746215,0.928210186958313,-1.0059353113174438,0.2074449121952057,0.9386951684951782,-0.9322524428367615,0.6206058382987976,0.9787718534469605,0.02778239771723747,0.401343834400177,0.9755512595176696,-0.028325124457478524
