frame,landmark_left_shoulder_x,landmark_left_shoulder_y,landmark_left_shoulder_z,landmark_right_shoulder_x,landmark_right_shoulder_y,landmark_right_shoulder_z,landmark_left_elbow_x,landmark_left_elbow_y,landmark_left_elbow_z,landmark_right_elbow_x,landmark_right_elbow_y,landmark_right_elbow_z,landmark_left_wrist_x,landmark_left_wrist_y,landmark_left_wrist_z,landmark_right_wrist_x,landmark_right_wrist_y,landmark_right_wrist_z,landmark_left_hip_x,landmark_left_hip_y,landmark_left_hip_z,landmark_right_hip_x,landmark_right_hip_y,landmark_right_hip_z
10,0.682940440765326,0.6433587457082292,-0.096109131152894,0.4220352179392034,0.6306854062198857,-0.009073668719880584,0.7397578959386053,0.5199736023294756,-0.2897838510033015,0.3799748303233716,0.5161557374533663,-0.20971123276906986,0.7281961080450454,0.38424070201058347,-0.45282427654996943,0.4011074829299014,0.3739556540613592,-0.43522748095648656,0.6208898583060717,0.9383980291723965,-0.01762959949583526,0.4069202975950382,0.9303105872363538,0.017275390495386133
11,0.6831413709599043,0.6435100354763297,-0.09240038896261048,0.42220229296704037,0.6308222650988012,-0.014998027093045225,0.740603395574582,0.5192252759114067,-0.2825714082081127,0.3805301443513632,0.5159395011809059,-0.21751935159320926,0.7278699041153339,0.3839498473373755,-0.44248123365159386,0.4019130120736475,0.3739787061145343,-0.43998107216619836,0.6214065632464727,0.938746178890608,-0.016633506132748693,0.4073166691121604,0.9307177709002926,0.016284525472724794
12,0.683354012393557,0.6435481283482068,-0.08767273024063925,0.42226549284551984,0.6309076003159554,-0.017457354804365978,0.7419458982613768,0.5187333699092118,-0.27472301034823726,0.38053969101629426,0.5158089560011163,-0.22235754128568674,0.7279489794626498,0.38382369518033244,-0.43503757689310185,0.4022609192638913,0.37405888276564186,-0.44454460496981474,0.6216687354488653,0.9390997163997681,-0.015340130106308827,0.4075513206777121,0.9311651529979516,0.01499132515928144
13,0.6836258318360059,0.6435062095245224,-0.08230418162285424,0.42231270011907807,0.6309684594965874,-0.015309602070568957,0.7437304742094405,0.5186957951164645,-0.26599496530203115,0.3796206195408763,0.515734223820902,-0.22180930438989455,0.7284636095197062,0.384022102568214,-0.42798020116537533,0.4022277741945558,0.37416313223957304,-0.44653898386234614,0.6218850319183149,0.9394368517966504,-0.014539768957527168,0.4076657075689449,0.9315844813242222,0.01418162858996765
14,0.6840125249779747,0.6433560448403689,-0.07813349688583777,0.4223571443656466,0.6310073910539445,-0.00963896054304041,0.7459909709344005,0.5190677375280096,-0.2594117706853659,0.3775753926416364,0.5156664964822019,-0.21757811352332943,0.7294800451330029,0.38447590572740253,-0.4235026247259503,0.40184140485512826,0.3742996381306503,-0.4475128343139873,0.6221586435971551,0.9398150592363652,-0.014510819873161331,0.4077781732284754,0.9319789016715742,0.014134648972910148
15,0.6844953420492931,0.6430701414990874,-0.07351552230415882,0.4223825149037579,0.631001572480607,-0.00033643247470967544,0.748767090633543,0.5198684421385301,-0.25307810151058713,0.3742479719113615,0.515568576318137,-0.2100215458906957,0.7310205261159393,0.38522460556918814,-0.4189501158445768,0.40104746972798844,0.3745468135576073,-0.44695927383490014,0.6225438836692041,0.9401755287040102,-0.015265838883231036,0.4079381461592691,0.9322695270828586,0.014864712342712463
16,0.6850568271324999,0.6426608766581459,-0.0681515177476604,0.4223702256106938,0.6309500185105622,0.012119794085498457,0.752134777793727,0.5211004939632143,-0.24767440553777728,0.369454780473966,0.5155101540419383,-0.20056642967104676,0.7330870588126889,0.3863405551722827,-0.4144338939747705,0.39968160020638727,0.37502440579436114,-0.4458150429878672,0.6230340614822345,0.9404781262573503,-0.01678096864403345,0.4081222571201209,0.9324149294175971,0.016349067457606472
17,0.6856968045481495,0.6421835045143195,-0.0640639711348784,0.42230618512161555,0.630883501972965,0.02599968863169107,0.7562264975306909,0.5227311721499666,-0.24754613631136935,0.36298513703711555,0.5156983115164641,-0.19226701462614376,0.7356742643915106,0.38791057294693576,-0.41392709220418306,0.3974429681064182,0.37589200530239786,-0.44700691386532865,0.6235629932480573,0.9407298265283406,-0.019006076101098016,0.40824808584483796,0.9324395601300232,0.01853799043458504
18,0.6863786168720416,0.6416507013836267,-0.06259540351373813,0.42216333544525825,0.6308390357479549,0.032900583470244105,0.7614541913164827,0.5246049595422136,-0.25136742541261853,0.35469446160038093,0.5166320764500165,-0.19304752904559283,0.7388217742151854,0.39004454166005637,-0.4140614547838092,0.3934672330477225,0.37760371697862233,-0.45304803738436134,0.6241309508773856,0.9408773651281012,-0.02116450080860168,0.40845264956571087,0.9323554999586472,0.02066413998164191
19,0.6871707987341086,0.6411222251305673,-0.061794010228930586,0.4219609362121451,0.6308293504004157,0.035524494625149824,0.7679264557534377,0.5267478418399586,-0.2566979986972199,0.3448121609895128,0.5183968506738023,-0.19938219312431912,0.7426149657794413,0.39287906491484975,-0.4156584263958549,0.38740568115350893,0.3802343892261358,-0.46141749514309305,0.6245869834724178,0.9409760503295052,-0.022706432200922007,0.40870899898665325,0.9322664072301331,0.02217978576456601
20,0.6880710921672565,0.6406379938125615,-0.0610489223005856,0.4216811369788329,0.6308832431431888,0.0348747012893791,0.7755682465452591,0.5291378768334482,-0.26404250815788427,0.33356103860073233,0.5212959892507916,-0.21029342870164378,0.7469257370532182,0.39634269972025266,-0.4206821871346818,0.37936568353980743,0.3838108842664133,-0.47165935651609403,0.6248651960128093,0.9410042764730836,-0.02357415848992011,0.4089001722834375,0.9321287179832387,0.023025733066672636
21,0.6891174650833972,0.6402228410446377,-0.06086277217058542,0.4213043491415852,0.6309970657524366,0.031656087304833776,0.784419348891478,0.5317942437424673,-0.27295847575240023,0.32092226024246634,0.5254697035064859,-0.22465697081439506,0.7516840916489475,0.4003721968851231,-0.42850243352955203,0.3696106267888603,0.38826066567784295,-0.48347771462693256,0.6249444616507304,0.9410047626149834,-0.023820326906507445,0.4089987754451565,0.9319506470461076,0.02325429763205305
22,0.6903321053670806,0.6398883498233302,-0.061108078715713506,0.4208106971058543,0.6311613732736802,0.027384656329888013,0.7943808187362329,0.5348262736515972,-0.2813919612277864,0.3069905491225716,0.5308506150423374,-0.23935578706718647,0.756799463282955,0.4049166525002596,-0.4367918859974448,0.3585251807796291,0.3934268915751956,-0.49430726586414947,0.624856955861947,0.9410282697490043,-0.023615702360436554,0.40900523205968436,0.931747892579184,0.02303527277232946
23,0.6916874607404078,0.6396307933898204,-0.05988241785449823,0.4201796809832258,0.6313776016235356,0.024976022257691355,0.8050864758945653,0.5384853947730296,-0.2851196669396902,0.29214590262799056,0.5371297807920551,-0.24814404958770409,0.7621384382247931,0.4099716359660742,-0.4419037611711596,0.34651958232834246,0.3991034976073677,-0.497618720361165,0.6246981495902657,0.9410967639514384,-0.023245310002849233,0.40891821100598313,0.9315174619356799,0.022651142502824483
24,0.693533519336156,0.6394480251130608,-0.05384678543390089,0.41904958628472855,0.63181860276631,0.03152204599408879,0.8184141698337742,0.5442628230367392,-0.2800346245368324,0.27316038338910986,0.5454603609584632,-0.24416144845031576,0.7688229435966134,0.4168909305617926,-0.4397299726804101,0.33156413350786507,0.4064285777864005,-0.4873551678089872,0.6244782033420749,0.9413241613478893,-0.023285108751484342,0.4085826842557819,0.9312670883678261,0.0226681918437992
25,0.69576948994682,0.6395683228023473,-0.03660057911146731,0.4165541232578341,0.6328707422528952,0.050799636117049664,0.8352445019616027,0.5540836811065677,-0.2548018804618292,0.24863640377445842,0.5571952869021708,-0.22044676911263256,0.7770980606003418,0.42687531416378355,-0.41410428976255775,0.3133908566028355,0.416913845141729,-0.4520383675893151,0.6243814860071459,0.9418358439490916,-0.023996011191417317,0.4077865729256285,0.9310510972189532,0.02334057744296772
26,0.6974717800579379,0.640078975662353,-0.02035369190003074,0.4125830686281601,0.6343881637331044,0.06966877942757006,0.8497794495688551,0.5654482924748985,-0.23753693538998819,0.22619841377886532,0.5684857254936586,-0.1972844805036274,0.7850709527257894,0.4380837736621739,-0.4070744818165191,0.29764457609918404,0.4280100397647376,-0.4229783735578025,0.6244182160922463,0.9423881829731056,-0.02484069800093062,0.40677667950827007,0.9309410609896227,0.024143946679338592
27,0.6984436023802989,0.6409237288293389,-0.019588831479528133,0.40712413504010186,0.636233100436983,0.07814048557054434,0.8618521383830485,0.576895778519767,-0.2602333342745192,0.20609693172432142,0.5797093567394078,-0.19915630136217405,0.792296443099068,0.4499871324925199,-0.4604511292207812,0.28388816614945755,0.44084049207823645,-0.4372403769266041,0.6242971301078801,0.9426893364815492,-0.02613406722389518,0.40557311205636914,0.9306687582106824,0.025397617476327093
28,0.6987361828486129,0.6418678147452223,-0.03452804766905807,0.40234801144827004,0.6377125717344744,0.07232541915561477,0.8694344441095994,0.585016368684315,-0.31070100182578697,0.1929993874969938,0.5881403304281694,-0.22300515288398393,0.7969887954848158,0.45907826792626183,-0.5462860507624494,0.2746181581701553,0.4517533915383478,-0.48260857434499865,0.6239674874714447,0.9426056929997043,-0.027658421244649678,0.40469859100523475,0.9302198290824897,0.026899072403709114
29,0.6987508949779333,0.6424016807760515,-0.04704442076396112,0.39988397317273305,0.6384856323401138,0.06557978241748758,0.8727218256110242,0.5888115096659892,-0.3410255419356485,0.1870865235016461,0.5922965418724792,-0.23969120745147993,0.7988561332225805,0.46357752737544866,-0.5936011378254213,0.2698981397208715,0.45761129671619083,-0.5118853840089983,0.6237111185278216,0.942430838516781,-0.028492048453717025,0.40429555106730714,0.9298721341859734,0.027723343945330117
30,0.6987656071072538,0.6429355468068808,-0.05956079385886416,0.397419934897196,0.6392586929457533,0.058834145679360385,0.876009207112449,0.5926066506476634,-0.37135008204551,0.18117365950629838,0.5964527533167889,-0.2563772620189759,0.8007234709603452,0.46807678682463544,-0.6409162248883933,0.2651781212715878,0.46346920189403384,-0.541162193672998,0.6234547495841984,0.9422559840338578,-0.02932567566278437,0.4038925111293795,0.929524439289457,0.028547615486951124
31,0.6986132865860353,0.6435165691943401,-0.07192583306293407,0.395139715217409,0.6400794483366472,0.051799309901183595,0.8790154414517544,0.5963289987473266,-0.394344781197253,0.17625437861397164,0.6007748464743301,-0.27109290623948706,0.8019385315123064,0.4723255695331668,-0.6730569115706857,0.26053346551599976,0.46967352472600515,-0.5663617686146786,0.6231151776654384,0.9419594793092644,-0.029984809413907097,0.40350391112622785,0.9290363521803,0.029199344008451436
32,0.6984609660648169,0.6440975915817992,-0.08429087226700399,0.3928594955376219,0.6409002037275411,0.044764474123006805,0.8820216757910598,0.6000513468469897,-0.4173394803489961,0.1713350977216449,0.6050969396318712,-0.2858085504599982,0.8031535920642676,0.47657435224169814,-0.7051975982529781,0.25588880976041173,0.47587784755797646,-0.5915613435563591,0.6227756057466785,0.941662974584671,-0.030643943165029823,0.40311531112307625,0.928548265071143,0.029851072529951752
33,0.6978303046453572,0.6453014271599911,-0.09870455789024993,0.3889362633228305,0.6426632761955267,0.0343823845365218,0.8875058622587302,0.6081282451039274,-0.4256562174785708,0.16363848802589248,0.6139982070241661,-0.298480928369931,0.805415420872825,0.4853531079632899,-0.7095371762911484,0.24722435091223052,0.4878708223501845,-0.6144366448833833,0.6218967551276802,0.9408930772826791,-0.030783609602422962,0.40237805133774196,0.9274305945351018,0.029983690079479014
34,0.6969526046798349,0.6463918498584207,-0.10279725790910785,0.3856602563744502,0.6445776712326781,0.027675669383080255,0.8924039676075897,0.6169921591168361,-0.40539716595695163,0.15814473770913634,0.6235098418735328,-0.2968204459973746,0.8080048850604472,0.4945981857322515,-0.6753237264496944,0.2391767841009868,0.49931569156192634,-0.6143563000928793,0.621002093950908,0.9401067728088022,-0.0296521757685003,0.40170906980832444,0.9263468872933168,0.02885323014287724
35,0.6957383814312168,0.6472892619314652,-0.09788814678433402,0.38306104342142766,0.6464403527123592,0.024494690164214107,0.8966439354987379,0.6261618727729439,-0.3661304419948944,0.1543471855776652,0.6337488747778397,-0.2875023211751667,0.8111811285927188,0.5045831921554751,-0.6193172037601476,0.23233383567560306,0.5105984120141895,-0.6062824169794723,0.6200500289599105,0.9393384246599112,-0.027374977033053142,0.4010269363721215,0.9253465845471344,0.026587212085723892
36,0.694493615059626,0.6480533906391694,-0.08702697764549942,0.38099019357136343,0.6480807434944884,0.021705495087163802,0.9003113303865711,0.63571112269447,-0.32859002408527216,0.15160063420023248,0.644465377217248,-0.28154445347331836,0.8151336085228698,0.5151838234492714,-0.5764015867596586,0.22752879105863133,0.5212243999753683,-0.6066593771889102,0.6191211632319864,0.9387080998647787,-0.02438172058512769,0.40043415313675323,0.9246043824014216,0.02361558846064978
37,0.693336441403344,0.6487966861043664,-0.0753546341011922,0.3792968287354427,0.6494609969002866,0.017849817872047438,0.9030233229909631,0.6454091838427958,-0.30841256777445497,0.14894748074667802,0.6551927708444146,-0.287357750960759,0.8190153031122123,0.5262283989361358,-0.5703577586582733,0.2240037706636249,0.5312528525080004,-0.6302299397332332,0.6183211389042086,0.9382737074579518,-0.021181749392833044,0.39997333515258093,0.9241443418321162,0.020438996134769363
38,0.692370586735862,0.6495695687475664,-0.0655585864470119,0.37793981518064257,0.6505023973328732,0.012625760052885338,0.9048069301105688,0.6551142737978985,-0.308164190394538,0.14622143180597408,0.6654588699340825,-0.308509326264972,0.8216448221887866,0.5369613207521897,-0.6045225112211141,0.22105086218743114,0.5410516826879415,-0.6778694152832037,0.6177639348166334,0.9380409518877671,-0.01799654831577626,0.39965725938479135,0.9239145926066814,0.017274476955866543
39,0.69166005622773,0.6505114237467452,-0.05400300454348329,0.3769604231630056,0.6513161568414603,0.012188297714151095,0.9057472876140056,0.6647033538137168,-0.31546596714428515,0.1438018990414484,0.6747556107384823,-0.3307139354092737,0.8229897113073447,0.5469947843324574,-0.6545302297387809,0.21865060826142646,0.5500386238098148,-0.7281834908894135,0.6173991867474151,0.9379365762074795,-0.015154534700282284,0.39942608589217804,0.923851386706035,0.014447634072885638
40,0.6912439982096359,0.6516506734348484,-0.0418086012115791,0.37615603322074553,0.6520310197557727,0.014979838996770845,0.9059082786242174,0.6742326770509998,-0.3224333862463636,0.14183099127951132,0.6832849775041858,-0.34913074629647417,0.8230188767115281,0.5559216561771578,-0.7052559449559171,0.21669670087950585,0.558331680297852,-0.7692730012394138,0.6172885111400064,0.9379714602515817,-0.012298074926781878,0.3992212891578677,0.9239533271108361,0.01159964412051653
41,0.6909512593632658,0.6530125373885749,-0.03322960743237112,0.37555350604511467,0.6527543913750427,0.016252239871149272,0.9055301456224357,0.6833022861253653,-0.32683293422063214,0.14062657185963234,0.6913793944177179,-0.36429618284815857,0.8223510634331483,0.5642881620497935,-0.7479937445549744,0.2150898286274503,0.5665774475960509,-0.8059471539088665,0.617358697596051,0.9380609909693407,-0.009204087052716036,0.39893222422826885,0.9241158349173417,0.008512036234051706
42,0.6908596078554795,0.6540893821489248,-0.02928538886120634,0.37521652841851844,0.6533687952018925,0.015286402036629938,0.905172743825686,0.6897482270286202,-0.3244609458815486,0.14025561724390312,0.697208622665633,-0.37240153409185894,0.8219706929865345,0.5702008559590298,-0.7695776478165678,0.21424518408519896,0.5726642236823131,-0.8261906985725681,0.617503246097338,0.9381385395924255,-0.006769087461344459,0.39868665820076377,0.9242610790899828,0.006084112938870459
43,0.6908174554506943,0.655278911477044,-0.025647175112473136,0.37497104903062206,0.6540851865495959,0.013450913395527538,0.904788695346742,0.69596778636887,-0.31711798665069424,0.14022351907832292,0.7029781012308036,-0.3768922287793389,0.8217935440086189,0.5760441913491208,-0.7797042633805963,0.21370044393198845,0.5787049202691945,-0.8407604969683153,0.617669788996379,0.9382202236425315,-0.004300510212557305,0.3984445340576629,0.9244115781216401,0.003623808133194137
44,0.6908152769009278,0.6565829491331469,-0.023153579255033835,0.37479429408198334,0.65489912104039,0.00994883029197809,0.9044002335696,0.702006112535795,-0.3081139149410386,0.14042767374998058,0.7086601305575603,-0.3806025883981162,0.8218059265897394,0.5819444877760755,-0.7845294125023349,0.21339087294680745,0.5846541590633851,-0.8538295630897801,0.6178618301947917,0.9383219882136307,-0.0018227857872954623,0.3982216747743746,0.9245921905551645,0.0011558403166764912
45,0.6908435469581973,0.6580033188774477,-0.022643214357750775,0.3746634897731602,0.6558061542965121,0.0039832090701176145,0.9040295918782558,0.7079083539190751,-0.30075858916555154,0.14076547764596495,0.7142270110902338,-0.38636693443570846,0.8219941508202332,0.5880280647959032,-0.7902089164370587,0.21325173590864466,0.5904665617715749,-0.8695709109306342,0.6180828735941937,0.9384597783996952,0.0006396553335001787,0.39803390332630734,0.9248277749334071,-0.0012950720110287278
46,0.6909217965035217,0.660103996027084,-0.025021277048758114,0.37462117870648726,0.6571234941482549,-0.0038442643298324045,0.9034790799731306,0.7156069806643899,-0.3011292610849655,0.1416553427775702,0.7208306755338401,-0.39613563617070546,0.8227138933681313,0.5966031789779667,-0.8049924572308864,0.21341955562432618,0.5971930100804288,-0.8996436471030831,0.618408040205638,0.9387129777953744,0.003094638919546493,0.39789023484502545,0.9252402561051511,-0.0037328659213103736
47,0.6911635083243964,0.6629247398035871,-0.03235696759607113,0.37467696257999994,0.6586890565781371,-0.009176444365848085,0.9019244620345894,0.7255245198522301,-0.316498366452399,0.14406890362501154,0.7282943745454158,-0.402736353732291,0.8243008752663935,0.6080056862604055,-0.834642569507872,0.2139314874155182,0.6039250390870234,-0.9323049874532797,0.618789227519717,0.939164251486461,0.0043778958520367,0.39780542512734757,0.9260058019842426,-0.00499346493011607
48,0.6915601943788079,0.6655505912644527,-0.043014556926985616,0.37485670356523454,0.659988916601454,-0.011261960579459343,0.898888653687069,0.73518456481752,-0.34303551270848254,0.1482809358267558,0.7349141563688011,-0.40469731898534894,0.8267910506611784,0.6193675373849419,-0.8759990804536009,0.2144677659443448,0.6092794328644167,-0.9671919307254616,0.6190886477061686,0.9397180086090458,0.0037917573831232647,0.3977581243855615,0.9270630200703945,-0.004386276736012885
49,0.6919982526415875,0.6676768333571304,-0.048573697190731804,0.3750960489114128,0.6610223159903577,-0.006293490619587139,0.8938455715633581,0.7443975373676851,-0.35469336955320296,0.15430072785842996,0.7408966847260798,-0.3922177624418625,0.8299825429916388,0.6297214715253744,-0.897452430838631,0.2148665531760172,0.6140914933454427,-0.9814232125736426,0.6193725434939071,0.94027169925826,0.0019982482576839785,0.3977153230848769,0.928263075578781,-0.0025757298273743987
50,0.6922910499572759,0.6692199512890412,-0.042820312258388345,0.37529365312485496,0.6619027625946776,0.003721003801218192,0.8867601750010542,0.753113416263036,-0.33760494547230885,0.1616231913509824,0.7465095881053385,-0.3650838572070715,0.8335209841955282,0.6385358355158857,-0.886031928630103,0.2151509736549288,0.619050868238722,-0.963974747544244,0.6197984592119857,0.9406830519721628,0.0004913445639041521,0.39774592558542915,0.9293964769726715,-0.001057371301133009
51,0.69235403140386,0.6703130301975072,-0.02686925855953072,0.3755019041753953,0.6627071707021627,0.01687549499149013,0.8786261396748686,0.7610740460100633,-0.3020175018480848,0.16907601030099972,0.7511969943841303,-0.3341650018379804,0.836783035880044,0.6455407863571535,-0.8554887303284243,0.2156332228864944,0.623869741530646,-0.9276873656681613,0.6205387160891582,0.9408898160571151,0.00013064651610052567,0.3979252385241647,0.930188786699659,-0.0006912105106970387
52,0.6921790565763205,0.671133319650378,-0.006477323896473359,0.3757792879853933,0.6633332435290022,0.030747597027193076,0.870668802942549,0.767724582467761,-0.2559571683690663,0.17571917826221115,0.7548553338504979,-0.2983435400043217,0.8392250793320798,0.6508792194866004,-0.8041150492713571,0.216682117127237,0.6279868167922614,-0.8649059049288439,0.6214203411056887,0.9409611824580608,0.0007271887499900056,0.39820984164873785,0.9305918642452792,-0.0012870511425925163
53,0.6918629919347313,0.6717424251352042,0.010968189571230202,0.37618339751447977,0.6637463229043148,0.040556175428487044,0.8640387423833218,0.7726974358445128,-0.22064533890712842,0.18092448007492806,0.7573898988110683,-0.27521161272412276,0.8408141313848049,0.6547489786148075,-0.7593214492003129,0.21846948969931845,0.6309181645938333,-0.8227441360836943,0.6221865011396867,0.940993872653871,0.0018789019254576772,0.39848254887830664,0.9306915953045806,-0.002441572529053141
54,0.6914911689077109,0.6722160901342125,0.02211428911380826,0.37669205671265044,0.663950215294248,0.04525830996001054,0.8592038663228359,0.7760614119257252,-0.19299570892538356,0.18454588041419087,0.7591683433169416,-0.26122039749508835,0.8416065424964547,0.6574159015928001,-0.7154831802277343,0.2206172072319759,0.6329493352345064,-0.8003560551007595,0.6226882733617515,0.9410625228427713,0.003030605411206906,0.39873119791348804,0.9306223289171861,-0.0035972655892726945
55,0.6911598929904761,0.6726904775415153,0.030916694319319177,0.377217669174785,0.664095354136967,0.04968101901490068,0.8559891074612034,0.7783750100930538,-0.16864948190393914,0.18717439293861401,0.7605441669623063,-0.24822690120765162,0.8419972528162463,0.6591944217114226,-0.6770816162654337,0.22244799819730593,0.6347111754758021,-0.7866948732875648,0.6230941098644623,0.9411559888862435,0.003658306282685817,0.3990613795745943,0.9305767918200727,-0.004228438380994793
56,0.6909451070285983,0.6731910353615176,0.03752040722008265,0.37771417782420236,0.664218481949398,0.05624069060598105,0.854006697450366,0.7800905761264625,-0.15292064434006114,0.1892941598381316,0.7613545491581877,-0.23533071818805895,0.8422816566058574,0.6601644828206022,-0.6534948383058825,0.22360619008541124,0.6365119491304675,-0.7798651956376581,0.6236244996388758,0.9412270937647145,0.0036471420616310648,0.3994848075367159,0.9305699484688901,-0.004218594958296138
57,0.6909303477832254,0.6735789826938088,0.03967389721600785,0.378007879711333,0.6642874592826484,0.06168449176918897,0.8532511120750796,0.7809186424527855,-0.14478140813963764,0.19054468259924948,0.7618782083193467,-0.22150187634286445,0.8426307377361122,0.6604314747310824,-0.6411240339279181,0.22384973040648887,0.6377475000563126,-0.7613397212255575,0.6241471256528586,0.9412525943347393,0.003158494152705232,0.3998519091379078,0.9305824978011001,-0.003729102354762812
58,0.6910232983884361,0.6738073493753166,0.0373748750351961,0.378184948554115,0.6643253271541903,0.06218337807804351,0.8534736015493913,0.7807945938337423,-0.14459128939797963,0.19088319511640653,0.7619649453768661,-0.2202722283819367,0.8432231799950681,0.6597891575760316,-0.6406035032537254,0.22364409379069783,0.638106128904555,-0.759164814911192,0.6244971946118374,0.941243967271987,0.0026648854003435704,0.4000755329926811,0.9305376155035843,-0.0032358518151182057
59,0.6911993847952953,0.6739679408451872,0.035531511299666925,0.3782190754300075,0.6643377410040966,0.061329843594677906,0.8550494797646059,0.7795317551446346,-0.14541522761185974,0.18997154647395736,0.761222066008856,-0.22466209450411434,0.8440974822120068,0.6580996458492586,-0.6418791540085328,0.22318355847918814,0.6372579582153809,-0.7615793421154936,0.6247196229677356,0.9412295515575112,0.0022669652011245507,0.40019167794121663,0.9304650581072254,-0.0028399376856488388
