frame,landmark_left_shoulder_x,landmark_left_shoulder_y,landmark_left_shoulder_z,landmark_right_shoulder_x,landmark_right_shoulder_y,landmark_right_shoulder_z,landmark_left_elbow_x,landmark_left_elbow_y,landmark_left_elbow_z,landmark_right_elbow_x,landmark_right_elbow_y,landmark_right_elbow_z,landmark_left_wrist_x,landmark_left_wrist_y,landmark_left_wrist_z,landmark_right_wrist_x,landmark_right_wrist_y,landmark_right_wrist_z,landmark_left_hip_x,landmark_left_hip_y,landmark_left_hip_z,landmark_right_hip_x,landmark_right_hip_y,landmark_right_hip_z
1,0.681541383266449,0.6384361982345581,-0.32053014636039734,0.4136437177658081,0.6248056292533875,-0.30649814009666443,0.741334080696106,0.5224593281745911,-0.616287887096405,0.3704172968864441,0.5151664018630981,-0.6476277112960815,0.7435876727104187,0.3911287188529968,-0.7525067329406738,0.37830865383148193,0.3699808418750763,-0.9207411408424377,0.6104241013526917,0.9126266837120056,0.0194685198366642,0.4038298726081848,0.9060465693473816,-0.019663522019982338
2,0.6810885965824127,0.6385329961776733,-0.24442782998085022,0.41513022780418396,0.6261663436889648,-0.2299128696322441,0.7406798601150513,0.5224584937095642,-0.5142953246831894,0.37245264649391174,0.5159682333469391,-0.5466882586479187,0.7417895197868347,0.39025895297527313,-0.653317004442215,0.3809943199157715,0.37210166454315186,-0.8005214035511017,0.6116368472576141,0.9168037176132202,0.015331227332353592,0.4039521962404251,0.9105264544487,-0.015549983363598585
3,0.6809418201446533,0.6390118400255839,-0.20768396059672037,0.41612332065900165,0.6269871592521667,-0.17089719822009405,0.7404583692550659,0.5224273006121317,-0.48042099674542743,0.37337373693784076,0.5166784127553304,-0.4758340318997701,0.7398273547490438,0.38881756862004596,-0.6355920433998108,0.3831748565038045,0.3727932373682658,-0.7323059837023417,0.612067461013794,0.9212532242139181,0.008558568079024553,0.4039239486058553,0.9143012563387553,-0.008805930769691864
4,0.6810562163591385,0.6397630125284195,-0.19042080640792847,0.41710933297872543,0.6275520026683807,-0.13331677811220288,0.7401993274688721,0.5223528891801834,-0.4495675414800644,0.37415823340415955,0.5170307159423828,-0.4128504656255245,0.7377556413412094,0.3880544826388359,-0.6129094213247299,0.3857191801071167,0.37304556369781494,-0.6664868071675301,0.6132657080888748,0.9246796220541,0.0023336716694757342,0.40388984978199005,0.9176608324050903,-0.002606705413199961
5,0.6813418388366699,0.6404266357421875,-0.18011367022991182,0.4180213451385498,0.6281879067420959,-0.10981293767690659,0.7399051427841187,0.5222999691963196,-0.4273684859275818,0.37472727298736574,0.5170986771583557,-0.3718967169523239,0.7362383246421814,0.38757866621017456,-0.5930451989173889,0.38825507164001466,0.37322803735733034,-0.6214437246322632,0.6144138932228088,0.9273055076599122,-0.0020314333029091357,0.40414873957633973,0.920243239402771,0.0017383786849677562
6,0.6816176295280456,0.6413506627082824,-0.12863058000802993,0.4196834206581116,0.6293257594108581,-0.04764609532430768,0.7393759489059448,0.5222584486007691,-0.3492319643497467,0.37659003138542174,0.5172791719436646,-0.27959289252758024,0.7335822701454162,0.3864775121212006,-0.5176749229431152,0.3926973819732666,0.374018931388855,-0.5163304746150971,0.6165108203887939,0.9323275327682495,-0.009371430892497302,0.4051115930080414,0.9249695301055908,0.009047404583543538
7,0.6821176171302795,0.642255699634552,-0.11174600869417191,0.4207464575767517,0.6299154162406921,-0.014237875584512949,0.7391172647476196,0.5219036221504212,-0.3236040771007538,0.3777934670448303,0.5170286297798157,-0.22569616436958312,0.7310086488723755,0.3854674994945526,-0.49784876704216,0.39625481963157655,0.3740053832530975,-0.46151875257492064,0.6181388139724732,0.9357597231864929,-0.015013837162405253,0.4053970456123352,0.9278771758079529,0.014662708435207606
8,0.6826090812683105,0.6429880619049072,-0.10798564702272415,0.4215968608856201,0.6303649783134461,-0.010237705800682307,0.7389232039451599,0.5210179448127746,-0.30806519389152526,0.3788740873336792,0.5166377902030945,-0.20991740822792054,0.7292656421661377,0.38490134477615356,-0.47568065524101255,0.3991230189800262,0.37391977906227114,-0.43972187042236327,0.6198341369628906,0.9373199820518494,-0.017678797990083695,0.40615893006324766,0.9293054342269897,0.017320116236805915
9,0.6829478502273559,0.6433103084564209,-0.10129927098751068,0.4220223665237427,0.630696427822113,-0.01108349347487092,0.7395248651504517,0.5201684594154358,-0.29578410983085635,0.3797031819820404,0.5161879897117615,-0.21156701743602752,0.7284718036651612,0.3843794822692871,-0.45993125438690186,0.40097370743751526,0.3739558279514313,-0.437744802236557,0.6207995176315307,0.938264799118042,-0.017903100699186325,0.406926429271698,0.9301929950714112,0.017546408623456956
10,0.6830775141716003,0.6434209942817688,-0.0853263072669506,0.42214627265930177,0.6307698011398315,-0.010395578760653734,0.7405690908432007,0.5194414734840394,-0.27257412374019624,0.3803465664386749,0.5158804535865784,-0.21435726284980774,0.727992844581604,0.3840455949306488,-0.43111999034881593,0.40176661014556886,0.37399885058403015,-0.4363617360591888,0.6213598608970642,0.9385671615600586,-0.016646805219352245,0.40747118592262266,0.9304979920387269,0.016301037184894084
