frame,landmark_right_wrist_x,landmark_right_wrist_y,landmark_right_wrist_z,landmark_right_elbow_x,landmark_right_elbow_y,landmark_right_elbow_z,landmark_right_shoulder_x,landmark_right_shoulder_y,landmark_right_shoulder_z,landmark_right_hip_x,landmark_right_hip_y,landmark_right_hip_z,landmark_left_hip_x,landmark_left_hip_y,landmark_left_hip_z,landmark_left_shoulder_x,landmark_left_shoulder_y,landmark_left_shoulder_z,landmark_left_elbow_x,landmark_left_elbow_y,landmark_left_elbow_z,landmark_left_wrist_x,landmark_left_wrist_y,landmark_left_wrist_z
10,0.43103352189064026,0.8959908485412598,0.012937490828335285,0.38710299134254456,0.9317436218261719,-0.37700045108795166,0.3102988600730896,0.9429206252098083,-0.7416737079620361,0.34654009342193604,1.228240728378296,0.009619506075978279,0.42211952805519104,1.212288498878479,-0.009509621188044548,0.43093618750572205,0.900028645992279,-0.7383524775505066,0.5087342262268066,0.9267056584358215,-0.324726402759552,0.4878928065299988,0.9343064427375793,0.06515569984912872
11,0.4290316700935364,0.8806406855583191,-0.019548002630472183,0.4197027087211609,0.9202045798301697,-0.35230785608291626,0.3312618136405945,0.9437615871429443,-0.6784096956253052,0.35356542468070984,1.2362703084945679,0.020129691809415817,0.3867650032043457,1.2542380094528198,-0.02020024135708809,0.4004330039024353,0.9119900465011597,-0.673541247844696,0.4630981981754303,0.9392316937446594,-0.3605822026729584,0.438589870929718,0.9175484776496887,-0.05853045731782913
12,0.4403814375400543,0.8878154158592224,-0.0558883361518383,0.4106428027153015,0.9326025247573853,-0.3338033854961395,0.3330591320991516,0.9475282430648804,-0.636838972568512,0.35509005188941956,1.239108920097351,0.021927867084741592,0.40067988634109497,1.2432583570480347,-0.02196381613612175,0.44685012102127075,0.9118090271949768,-0.6774379014968872,0.5226320028305054,0.9466538429260254,-0.36861225962638855,0.5302528142929077,0.92365562915802,-0.08312433212995529
13,0.41821902990341187,0.8911422491073608,0.05561431124806404,0.3707379400730133,0.9261093139648438,-0.26004379987716675,0.30762436985969543,0.9316325783729553,-0.6652496457099915,0.334628164768219,1.2611171007156372,0.04185440391302109,0.40304723381996155,1.2915395498275757,-0.041739217936992645,0.443686306476593,0.9379188418388367,-0.7928034067153931,0.4566125273704529,0.9700288772583008,-0.4723837971687317,0.4162260890007019,0.9356486201286316,-0.14712586998939514
14,0.4022781252861023,0.9023248553276062,-0.14011189341545105,0.37952837347984314,0.9767293930053711,-0.33371683955192566,0.32421085238456726,0.9639171361923218,-0.6490065455436707,0.34242483973503113,1.3512674570083618,0.03895990177989006,0.4051423668861389,1.3825621604919434,-0.03893941640853882,0.44457918405532837,0.9655378460884094,-0.7608686685562134,0.4267812669277191,0.9934810996055603,-0.45916858315467834,0.38428884744644165,0.936552882194519,-0.15437543392181396
15,0.3919371962547302,0.9511538743972778,-0.22365517914295197,0.40072792768478394,1.0356520414352417,-0.35016363859176636,0.3573802709579468,0.9550658464431763,-0.6053375005722046,0.36751848459243774,1.3403645753860474,0.0668334886431694,0.41830506920814514,1.4016767740249634,-0.06705568730831146,0.4541241526603699,0.9631474018096924,-0.801593005657196,0.44090700149536133,1.0382213592529297,-0.6515170931816101,0.3805578351020813,0.9838011264801025,-0.4825558662414551
16,0.3803238272666931,1.084970474243164,-0.3514347970485687,0.4007657468318939,1.1162580251693726,-0.4376860558986664,0.3591538071632385,0.945030152797699,-0.6677560210227966,0.38550084829330444,1.2946887016296387,0.06589199602603912,0.46792420744895935,1.379865050315857,-0.06609821319580078,0.5088361501693726,0.9779090881347656,-0.9099715352058411,0.4445470869541168,1.1882855892181396,-0.8338697552680969,0.35994595289230347,1.1887127161026,-0.7640910744667053
17,0.38034623861312866,1.0333195924758911,-0.2470134198665619,0.4012460708618164,1.0745879411697388,-0.3184429407119751,0.36572179198265076,0.9340081810951233,-0.48442521691322327,0.3833143711090088,1.3010705709457397,0.07154615968465805,0.4703795909881592,1.3841739892959595,-0.07180745154619217,0.5140159726142883,0.9774846434593201,-0.7717168927192688,0.4801240861415863,1.1433333158493042,-0.7407529950141907,0.38665783405303955,1.1188178062438965,-0.678476095199585
18,0.3794183135032654,1.0541577339172363,-0.6912918090820312,0.39508673548698425,1.1785110235214233,-0.3770950734615326,0.3650873601436615,0.9382860660552979,-0.2786017060279846,0.38278183341026306,1.35758638381958,0.07355277985334396,0.46918773651123047,1.406370997428894,-0.07395277917385101,0.5239273905754089,0.9542075991630554,-0.5588752031326294,0.5008542537689209,1.1408706903457642,-0.7088817954063416,0.4044651985168457,1.0819809436798096,-0.6864372491836548
19,0.2991464138031006,1.402560830116272,-0.42821794748306274,0.3227664828300476,1.2143096923828125,-0.1271289438009262,0.343121737241745,0.9395512938499451,-0.1304064691066742,0.3742619454860687,1.422982096672058,0.08240646868944168,0.4836650788784027,1.4379923343658447,-0.08276201039552689,0.5272179841995239,0.9147896766662598,-0.41611337661743164,0.5815789103507996,1.1758326292037964,-0.5306460857391357,0.5701887011528015,1.3611568212509155,-0.734604001045227
20,0.31189224123954773,1.2634648084640503,-0.37065690755844116,0.31990572810173035,1.1764838695526123,-0.09791350364685059,0.34182894229888916,0.937791109085083,-0.06758539378643036,0.4077479839324951,1.4105268716812134,0.08422566205263138,0.5142225623130798,1.4346646070480347,-0.08470772951841354,0.5354136228561401,0.8821972608566284,-0.35108453035354614,0.6125986576080322,1.0876377820968628,-0.4037517011165619,0.5904465913772583,1.3371657133102417,-0.5500862002372742
21,0.29115980863571167,1.3170973062515259,-0.2627794146537781,0.31308886408805847,1.0599238872528076,-0.058468837291002274,0.3447895348072052,0.8802435398101807,-0.1008150577545166,0.40348586440086365,1.3968786001205444,0.08381146937608719,0.5248271226882935,1.4076485633850098,-0.08426729589700699,0.5394485592842102,0.8429393172264099,-0.38777488470077515,0.6393364667892456,1.0450855493545532,-0.42317453026771545,0.6483362317085266,1.366269826889038,-0.5483633279800415
22,0.27975764870643616,1.3085538148880005,-0.35483497381210327,0.3130186200141907,1.0281991958618164,-0.12194887548685074,0.3482389450073242,0.8604854941368103,-0.12039866298437119,0.41401243209838867,1.3896764516830444,0.050321631133556366,0.5394188165664673,1.379703402519226,-0.050861112773418427,0.5492473840713501,0.8148694634437561,-0.3279164433479309,0.6591501235961914,1.0286095142364502,-0.3600021302700043,0.675616979598999,1.340457797050476,-0.5025938749313354
23,0.27489811182022095,1.263321876525879,-0.27714473009109497,0.3128390908241272,1.0059009790420532,-0.052400074899196625,0.3590558171272278,0.8286606669425964,-0.07775478065013885,0.41501155495643616,1.346893548965454,0.05367376655340195,0.5403189063072205,1.3432114124298096,-0.05410958081483841,0.5545023083686829,0.7933080196380615,-0.3207279443740845,0.6626021265983582,1.0008182525634766,-0.3095841109752655,0.6676697731018066,1.310761570930481,-0.3908320367336273
24,0.2633626461029053,1.2499308586120605,-0.1913367211818695,0.31667935848236084,1.0055543184280396,-0.007285289466381073,0.36833879351615906,0.8053138852119446,-0.02702479436993599,0.41572070121765137,1.301903247833252,0.033577024936676025,0.5402659773826599,1.3016444444656372,-0.03416202589869499,0.557468056678772,0.7704704403877258,-0.1740345060825348,0.6543424129486084,0.9688289165496826,-0.15589278936386108,0.6475039720535278,1.256717562675476,-0.23848143219947815
25,0.33225375413894653,1.2226462364196777,-0.2932439148426056,0.3275305926799774,0.9973449110984802,-0.07256102561950684,0.3716987669467926,0.79322749376297,-0.06451103836297989,0.4325339198112488,1.2563503980636597,-0.01145503856241703,0.5490190386772156,1.2506182193756104,0.010900593362748623,0.5621325373649597,0.7562589645385742,-0.05982745438814163,0.6463277339935303,0.9570492506027222,0.006061290390789509,0.6071187257766724,1.1906989812850952,-0.08558665961027145
26,0.3245358169078827,1.2070307731628418,-0.2920035421848297,0.3314164876937866,0.9897117018699646,-0.07767443358898163,0.37657904624938965,0.7780677080154419,-0.031199505552649498,0.42841964960098267,1.2507044076919556,-0.0028325330931693316,0.5536547303199768,1.2452020645141602,0.0022101879585534334,0.5651571750640869,0.7412348389625549,-0.0679817870259285,0.651530921459198,0.9513616561889648,-0.07733741402626038,0.6676741242408752,1.193196415901184,-0.22492332756519318
27,0.32129567861557007,1.0074076652526855,-0.6543363332748413,0.33611541986465454,0.9873163104057312,-0.2671056389808655,0.38236361742019653,0.7602561712265015,-0.04957921430468559,0.42626506090164185,1.2320466041564941,-0.007698575500398874,0.5498589277267456,1.2274433374404907,0.007263977080583572,0.5668433308601379,0.735796332359314,-0.09350614249706268,0.6287114024162292,0.9534716010093689,-0.06748007982969284,0.6522411704063416,1.1995519399642944,-0.18712642788887024
28,0.32016023993492126,0.9439085125923157,-0.533528208732605,0.34084364771842957,0.9878782629966736,-0.19339030981063843,0.38854238390922546,0.7563133239746094,0.012583901174366474,0.4252031445503235,1.2072452306747437,-0.011493230238556862,0.5483872294425964,1.200071096420288,0.011111515574157238,0.5682341456413269,0.7342175841331482,0.014110778458416462,0.6216193437576294,0.9584329128265381,-0.10281990468502045,0.6524139642715454,0.9307207465171814,-0.4459885060787201
29,0.3218976855278015,0.8978636860847473,-0.49909836053848267,0.34607285261154175,0.9836865067481995,-0.10518670082092285,0.39550232887268066,0.7443946599960327,0.06679967045783997,0.4247439503669739,1.1765494346618652,-0.023677857592701912,0.5475158095359802,1.173829436302185,0.02339988574385643,0.5705336332321167,0.7315359115600586,0.09051786363124847,0.6299084424972534,0.9534154534339905,-0.0739804059267044,0.6667752265930176,0.8469569087028503,-0.4820091724395752
30,0.3278837203979492,0.8552342653274536,-0.5526022911071777,0.34881314635276794,0.9762159585952759,-0.10613279044628143,0.40028494596481323,0.7319634556770325,0.05440059304237366,0.4252815842628479,1.1687138080596924,-0.017527982592582703,0.5501065850257874,1.165488600730896,0.017201220616698265,0.5733761191368103,0.7306679487228394,0.05102963373064995,0.6433206796646118,0.9558232426643372,-0.0911182314157486,0.6773642897605896,0.8362938165664673,-0.54176926612854
31,0.33191797137260437,0.8072741031646729,-0.5828962326049805,0.34853965044021606,0.966604471206665,-0.15892496705055237,0.40670204162597656,0.7283154726028442,0.03144565597176552,0.4269644618034363,1.154845118522644,-0.01566309668123722,0.5520474314689636,1.14928138256073,0.01530376635491848,0.5754914283752441,0.7259525656700134,0.02700527012348175,0.6483967900276184,0.9573073387145996,-0.1232723742723465,0.6739093661308289,0.8024047017097473,-0.5291449427604675
32,0.3324663043022156,0.7826781272888184,-0.6682241559028625,0.3384076654911041,0.9599353075027466,-0.22247982025146484,0.40888363122940063,0.7236130833625793,0.0134251294657588,0.42690086364746094,1.1460634469985962,-0.01483927108347416,0.5496477484703064,1.1171867847442627,0.014469129964709282,0.5762728452682495,0.7224752902984619,0.01129634864628315,0.6479488015174866,0.9582178592681885,-0.15295198559761047,0.6709230542182922,0.8035966753959656,-0.5475846529006958
33,0.3318456709384918,0.7464115619659424,-0.6386279463768005,0.3268201947212219,0.9513872861862183,-0.2483975887298584,0.41198596358299255,0.7253336310386658,-0.05467359349131584,0.4271388649940491,1.1559163331985474,-0.01571323722600937,0.5494536757469177,1.133923888206482,0.015367114916443825,0.5774810314178467,0.7220147848129272,-0.05399836227297783,0.6508444547653198,0.9579672813415527,-0.21476808190345764,0.6696021556854248,0.7815691828727722,-0.5821448564529419
34,0.33220693469047546,0.7118861079216003,-0.7494681477546692,0.3180221617221832,0.9266079664230347,-0.3211221694946289,0.41206297278404236,0.7274330258369446,-0.08858727663755417,0.4375867247581482,1.1604524850845337,-0.016137801110744476,0.5522933006286621,1.1431000232696533,0.015803825110197067,0.5778665542602539,0.7224265336990356,-0.07300937175750732,0.6608263850212097,0.9508440494537354,-0.23134887218475342,0.6650547981262207,0.7640566229820251,-0.6061267256736755
35,0.3340483009815216,0.689323365688324,-0.7712810039520264,0.3145860433578491,0.9047803282737732,-0.3455646336078644,0.4144981801509857,0.7276687026023865,-0.09442289173603058,0.44293680787086487,1.153065800666809,-0.02757759764790535,0.5572632551193237,1.1389952898025513,0.027237316593527794,0.5776911973953247,0.7232939600944519,-0.061367858201265335,0.6666576862335205,0.9405314922332764,-0.26228129863739014,0.6647597551345825,0.7626351118087769,-0.6777056455612183
36,0.33516961336135864,0.6729740500450134,-0.7748814821243286,0.3095688223838806,0.8765660524368286,-0.3830156922340393,0.4149649739265442,0.7283095717430115,-0.10612479597330093,0.44187140464782715,1.154775857925415,-0.04548248276114464,0.5568963289260864,1.1421598196029663,0.04513847827911377,0.5776982307434082,0.7238442301750183,-0.03911512345075607,0.6747086048126221,0.923330545425415,-0.23682554066181183,0.6674132347106934,0.7171849012374878,-0.6375159025192261
37,0.33480551838874817,0.6519086360931396,-0.7970303893089294,0.2995055913925171,0.845637857913971,-0.3841123878955841,0.41449499130249023,0.7268235683441162,-0.09101851284503937,0.44158774614334106,1.1551811695098877,-0.04251108318567276,0.5559255480766296,1.1449885368347168,0.04222903400659561,0.5797814130783081,0.7277810573577881,-0.05347322300076485,0.6862024664878845,0.8890030980110168,-0.27711671590805054,0.6689167022705078,0.6779719591140747,-0.6293500661849976
38,0.3335958421230316,0.6147177815437317,-0.6444702744483948,0.292557954788208,0.8118962049484253,-0.3607221245765686,0.4141998887062073,0.727026104927063,-0.08543858677148819,0.4432324469089508,1.1756901741027832,-0.03860872611403465,0.5558834075927734,1.1669775247573853,0.03829210251569748,0.581508219242096,0.732893705368042,-0.04288554936647415,0.6934625506401062,0.8549756407737732,-0.22708192467689514,0.6733853816986084,0.6560280919075012,-0.5423203706741333
39,0.3318180441856384,0.5641833543777466,-0.5341280698776245,0.28883153200149536,0.7656925916671753,-0.2867718040943146,0.41401100158691406,0.7271363139152527,-0.06913764774799347,0.44319337606430054,1.1866410970687866,-0.036920465528964996,0.5558129549026489,1.1786916255950928,0.03656243532896042,0.5854608416557312,0.7363722920417786,-0.002402727957814932,0.6992224454879761,0.823125958442688,-0.14449408650398254,0.6769005060195923,0.617537796497345,-0.3886796832084656
40,0.33166179060935974,0.5234032869338989,-0.4293921887874603,0.28503021597862244,0.7236078977584839,-0.22817480564117432,0.41353410482406616,0.7272681593894958,-0.07138946652412415,0.44595345854759216,1.1984307765960693,-0.03499368950724602,0.5556141138076782,1.1911725997924805,0.034592341631650925,0.5853844285011292,0.7358933091163635,-0.013420110568404198,0.7080947160720825,0.7774205803871155,-0.1354631632566452,0.6761578321456909,0.5590464472770691,-0.36128169298171997
41,0.3319029211997986,0.49150726199150085,-0.5079370141029358,0.28555160760879517,0.6935504674911499,-0.2501487135887146,0.4134501814842224,0.7266664505004883,-0.07546618580818176,0.4488680958747864,1.1966073513031006,-0.03453128784894943,0.5587536096572876,1.1884617805480957,0.034105971455574036,0.5865153074264526,0.7297616600990295,-0.011493949219584465,0.7128989100456238,0.7334975600242615,-0.11455975472927094,0.6807191371917725,0.5295342206954956,-0.31372490525245667
42,0.33489853143692017,0.4614515006542206,-0.43717655539512634,0.2870349884033203,0.6598882079124451,-0.23357947170734406,0.41422295570373535,0.7237032651901245,-0.07534419000148773,0.4484635889530182,1.195377230644226,-0.031939372420310974,0.5582424402236938,1.1871427297592163,0.03146157041192055,0.5863986611366272,0.7207463383674622,-0.01480732299387455,0.7093592882156372,0.6981903314590454,-0.12130651623010635,0.6802650690078735,0.4866718649864197,-0.3334351181983948
43,0.3390405476093292,0.42627906799316406,-0.430020809173584,0.2919459342956543,0.6302800178527832,-0.24018307030200958,0.41525745391845703,0.7214342951774597,-0.09397590905427933,0.45243555307388306,1.2015687227249146,-0.034116361290216446,0.5594770908355713,1.1932426691055298,0.03368236869573593,0.586320161819458,0.7089634537696838,-0.026626691222190857,0.7085862159729004,0.6672342419624329,-0.13258829712867737,0.6791145205497742,0.44933563470840454,-0.37226957082748413
44,0.34114211797714233,0.3946070075035095,-0.42303261160850525,0.29826316237449646,0.6000168919563293,-0.22168782353401184,0.4153043329715729,0.7084771394729614,-0.03339617699384689,0.4520578384399414,1.1973016262054443,-0.030713122338056564,0.5594856142997742,1.1887784004211426,0.03020288050174713,0.5862685441970825,0.6999948620796204,0.010853542946279049,0.7077463865280151,0.6262596845626831,-0.11814258247613907,0.6707000732421875,0.4150565564632416,-0.30621227622032166
45,0.34600362181663513,0.36784666776657104,-0.3702278733253479,0.3123438060283661,0.5733550786972046,-0.20758464932441711,0.4167451858520508,0.7073801755905151,-0.05833319574594498,0.4523910880088806,1.1970270872116089,-0.030979875475168228,0.5586297512054443,1.1882545948028564,0.03049926459789276,0.5853158235549927,0.6965525150299072,-0.010794373229146004,0.6987345814704895,0.5972526669502258,-0.1207895502448082,0.6558845043182373,0.3756978213787079,-0.32084280252456665
46,0.3484296500682831,0.3366009593009949,-0.36926671862602234,0.32288235425949097,0.548221230506897,-0.19652105867862701,0.42169442772865295,0.7049266695976257,-0.03029688633978367,0.4494056701660156,1.1933175325393677,-0.026389677077531815,0.5577074885368347,1.1838030815124512,0.02588478848338127,0.584101140499115,0.697356641292572,0.0007029768894426525,0.684391975402832,0.5716478824615479,-0.1269051730632782,0.6446762681007385,0.3451700210571289,-0.33091259002685547
47,0.35542410612106323,0.30071592330932617,-0.300151526927948,0.3335070312023163,0.5235943794250488,-0.1748645156621933,0.4237741529941559,0.7008805274963379,-0.03221690282225609,0.447038471698761,1.1825783252716064,-0.025569835677742958,0.5513761043548584,1.1772243976593018,0.025075774639844894,0.5820457935333252,0.6938009262084961,0.008218402042984962,0.6688714027404785,0.5537019371986389,-0.10747937858104706,0.6319906711578369,0.3178921341896057,-0.27608993649482727
48,0.36202532052993774,0.29709160327911377,-0.3154745101928711,0.34760022163391113,0.5084357857704163,-0.16997718811035156,0.42529934644699097,0.6987015008926392,-0.05174277350306511,0.44556039571762085,1.1627109050750732,-0.02328641712665558,0.5438216924667358,1.1656056642532349,0.022821981459856033,0.5812858939170837,0.6944306492805481,-0.03125473111867905,0.6561720967292786,0.5177111625671387,-0.11388316005468369,0.623282790184021,0.2938426733016968,-0.2821009159088135
49,0.3683546781539917,0.2851870357990265,-0.24575650691986084,0.36032983660697937,0.49927419424057007,-0.08749382197856903,0.4272727370262146,0.6972081661224365,0.042764704674482346,0.436961829662323,1.1647354364395142,-0.0233335979282856,0.5410043001174927,1.166548252105713,0.02288082242012024,0.5796223878860474,0.6947259902954102,0.07082273066043854,0.6424764394760132,0.49623551964759827,-0.023703163489699364,0.6175061464309692,0.259814590215683,-0.18226073682308197
50,0.3713703751564026,0.2944868803024292,-0.21128049492835999,0.37606140971183777,0.5096772313117981,-0.04489957541227341,0.4340842366218567,0.6949297785758972,0.09300252050161362,0.43620824813842773,1.1655027866363525,-0.023291341960430145,0.5411881804466248,1.1672738790512085,0.02281901240348816,0.5769179463386536,0.6946961879730225,0.1193278580904007,0.6305420994758606,0.4834944009780884,0.024511676281690598,0.6097128391265869,0.242195725440979,-0.12769123911857605
51,0.3774556517601013,0.2868605852127075,-0.2531226575374603,0.3849310278892517,0.5122725367546082,-0.08473943173885345,0.4359779357910156,0.6923073530197144,0.058449018746614456,0.4405076503753662,1.165980339050293,-0.023083563894033432,0.5443642139434814,1.166722297668457,0.02259604074060917,0.5745128989219666,0.6926738619804382,0.08966469764709473,0.6228157877922058,0.47740814089775085,-0.016611788421869278,0.6070390939712524,0.2285332828760147,-0.18961577117443085
52,0.3824245035648346,0.2710023820400238,-0.2262864112854004,0.38577914237976074,0.4940010607242584,-0.08559323847293854,0.43580183386802673,0.6918218731880188,0.04511192813515663,0.4403131604194641,1.166216492652893,-0.023568276315927505,0.5439404249191284,1.168063998222351,0.02308722957968712,0.5738436579704285,0.6924042701721191,0.0763552114367485,0.6169267892837524,0.4780391752719879,-0.010380182415246964,0.6050811409950256,0.24004995822906494,-0.16945242881774902
53,0.3871711194515228,0.25992515683174133,-0.24520497024059296,0.3856426179409027,0.4845488965511322,-0.1111949235200882,0.43572917580604553,0.6919238567352295,-0.0003107770753558725,0.45065394043922424,1.1691935062408447,-0.02374274842441082,0.5508769750595093,1.1682969331741333,0.02326594851911068,0.5733923316001892,0.6911793351173401,0.03772156685590744,0.6131590604782104,0.47220578789711,-0.04210815578699112,0.6034585237503052,0.23898953199386597,-0.1941620409488678
54,0.3920327126979828,0.258504182100296,-0.29524901509284973,0.38724929094314575,0.4835333228111267,-0.16396041214466095,0.43641823530197144,0.6919870376586914,-0.039264049381017685,0.45559263229370117,1.1682623624801636,-0.03104243241250515,0.5540309548377991,1.164979100227356,0.030628621578216553,0.5728009939193726,0.6892791390419006,0.02488306164741516,0.613182783126831,0.4727182984352112,-0.05341752618551254,0.6024172306060791,0.24065114557743073,-0.2109723836183548
55,0.3974848985671997,0.25885358452796936,-0.32489722967147827,0.39339911937713623,0.48512136936187744,-0.18316826224327087,0.43735557794570923,0.692021369934082,-0.039363015443086624,0.454800546169281,1.1713213920593262,-0.036463551223278046,0.5536922216415405,1.1677873134613037,0.036058299243450165,0.5722138285636902,0.6881040930747986,0.03988708183169365,0.6103965044021606,0.46967071294784546,-0.03879805654287338,0.6029309034347534,0.24373415112495422,-0.2008177936077118
56,0.4027138352394104,0.25127214193344116,-0.31406429409980774,0.39338022470474243,0.4840119779109955,-0.1707989126443863,0.43807220458984375,0.6920461654663086,-0.04541749879717827,0.4616970121860504,1.1609034538269043,-0.030095204710960388,0.5549918413162231,1.1624654531478882,0.0297083742916584,0.572156548500061,0.680258572101593,-0.01903715170919895,0.6075388193130493,0.45913463830947876,-0.10622813552618027,0.6006251573562622,0.23525723814964294,-0.24225051701068878
57,0.4041467607021332,0.2529449760913849,-0.31432345509529114,0.3971065878868103,0.4852590262889862,-0.17403364181518555,0.43808403611183167,0.6917839050292969,-0.040146082639694214,0.46125078201293945,1.1613465547561646,-0.03111596778035164,0.5560889840126038,1.1616982221603394,0.030724328011274338,0.5721801519393921,0.6778345108032227,-0.006154115777462721,0.6054568886756897,0.4580565094947815,-0.10056319087743759,0.6004409193992615,0.23238514363765717,-0.2374839335680008
58,0.40599194169044495,0.25403523445129395,-0.33857956528663635,0.3978733718395233,0.4854651987552643,-0.19645243883132935,0.4380590319633484,0.6912001967430115,-0.053875815123319626,0.4554588794708252,1.1640807390213013,-0.04157448559999466,0.5517808198928833,1.1636321544647217,0.04119766503572464,0.5712833404541016,0.6780160665512085,0.024296488612890244,0.6051522493362427,0.4600858986377716,-0.05418374016880989,0.600415825843811,0.23372061550617218,-0.22135262191295624
59,0.4073171019554138,0.2560848891735077,-0.33116865158081055,0.39738929271698,0.4860817790031433,-0.19078238308429718,0.4383743703365326,0.6934549808502197,-0.05380422994494438,0.4570149779319763,1.159301996231079,-0.0326230563223362,0.5514522194862366,1.1624774932861328,0.0322391577064991,0.5711266398429871,0.6781396865844727,-0.02399461902678013,0.6058295965194702,0.45928269624710083,-0.11458192020654678,0.6005730628967285,0.23326532542705536,-0.26173651218414307
